,Unnamed: 0,FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,SOURCE_LAT_DMS,SOURCE_LONG_DMS,SOURCE_LAT_DEC,SOURCE_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED
44948,1988245,2390641,City of Ravenswood,Civil,WV,54,Jackson,35.0,385722N,0814543W,38.9560274,-81.76193909999998,,,,,190.0,623.0,Ravenswood,02/19/2008,07/13/2018
44949,1988246,2390642,City of Rehoboth Beach,Civil,DE,10,Sussex,5.0,384303N,0750453W,38.7174898,-75.0814008,,,,,6.0,20.0,Rehoboth Beach,02/19/2008,07/14/2018
44950,1988247,2390643,City of Richwood,Civil,WV,54,Nicholas,67.0,381320N,0803211W,38.2221052,-80.5362824,,,,,666.0,2185.0,Richwood,02/19/2008,07/14/2018
44951,1988248,2390644,City of Ripley,Civil,WV,54,Jackson,35.0,384913N,0814233W,38.82014210000001,-81.70916690000001,,,,,188.0,617.0,Ripley,02/19/2008,07/14/2018
44952,1988249,2390645,City of Rockville,Civil,MD,24,Montgomery,31.0,390500N,0770919W,39.08342639999999,-77.1553087,,,,,138.0,453.0,Rockville,02/19/2008,07/14/2018
44953,1988250,2390646,City of Romney,Civil,WV,54,Hampshire,27.0,392044N,0784523W,39.34552720000001,-78.75637370000003,,,,,242.0,794.0,Romney,02/19/2008,07/14/2018
44954,1988251,2390647,City of Ronceverte,Civil,WV,54,Greenbrier,25.0,374501N,0802817W,37.7502838,-80.4714776,,,,,528.0,1732.0,Lewisburg,02/19/2008,07/14/2018
44955,1988252,2390648,City of Salem,Civil,WV,54,Harrison,33.0,391706N,0803352W,39.2849402,-80.5644761,,,,,350.0,1148.0,Salem,02/19/2008,07/14/2018
44956,1988253,2390649,City of Salisbury,Civil,MD,24,Wicomico,45.0,382232N,0753512W,38.3755979,-75.586711,,,,,10.0,33.0,Delmar,02/19/2008,07/13/2018
44957,1988254,2390650,City of Seaford,Civil,DE,10,Sussex,5.0,383914N,0753642W,38.6538416,-75.6118004,,,,,10.0,33.0,Seaford East,02/19/2008,07/14/2018
44958,1988255,2390651,City of Seat Pleasant,Civil,MD,24,Prince George's,33.0,385343N,0765405W,38.8951958,-76.9015042,,,,,33.0,108.0,Washington East,02/19/2008,07/14/2018
44959,1988256,2390652,City of Shinnston,Civil,WV,54,Harrison,33.0,392332N,0801756W,39.3922535,-80.29899609999998,,,,,336.0,1102.0,Shinnston,02/19/2008,07/14/2018
44960,1988257,2390653,City of Sistersville,Civil,WV,54,Tyler,95.0,393335N,0805955W,39.5598211,-80.99869749999998,,,,,198.0,650.0,Paden City,02/19/2008,07/14/2018
44961,1988258,2390654,City of Smithers,Civil,WV,54,Fayette,19.0,381037N,0811817W,38.1769403,-81.30483029999998,,,,,195.0,640.0,Montgomery,02/19/2008,07/14/2018
44962,1988259,2390655,City of South Charleston,Civil,WV,54,Kanawha,39.0,382054N,0814240W,38.3482065,-81.7109993,,,,,191.0,627.0,Charleston West,02/19/2008,07/14/2018
44963,1988260,2390656,City of Spencer,Civil,WV,54,Roane,87.0,384809N,0812111W,38.8025087,-81.35319040000002,,,,,239.0,784.0,Spencer,02/19/2008,07/14/2018
44964,1988261,2390657,City of Saint Albans,Civil,WV,54,Kanawha,39.0,382237N,0814911W,38.37693220000001,-81.8198007,,,,,199.0,653.0,Saint Albans,02/19/2008,07/14/2018
44965,1988262,2390658,City of Saint Marys,Civil,WV,54,Pleasants,73.0,392328N,0811211W,39.391208,-81.2031178,,,,,192.0,630.0,Raven Rock,02/19/2008,07/14/2018
44966,1988263,2390659,City of Stonewood,Civil,WV,54,Harrison,33.0,391500N,0801820W,39.2501217,-80.3054433,,,,,369.0,1211.0,Clarksburg,02/19/2008,07/14/2018
44967,1988264,2390660,City of Takoma Park,Civil,MD,24,Montgomery,31.0,385852N,0770010W,38.9810554,-77.00274920000003,,,,,74.0,243.0,Washington West,02/19/2008,07/14/2018
44968,1988265,2390661,City of Taneytown,Civil,MD,24,Carroll,13.0,393925N,0771006W,39.656986,-77.16822690000002,,,,,162.0,531.0,Taneytown,02/19/2008,07/14/2018
44969,1988266,2390662,City of Thomas,Civil,WV,54,Tucker,93.0,390845N,0792945W,39.1458346,-79.4957927,,,,,951.0,3120.0,Davis,02/19/2008,07/14/2018
44970,1988267,2390663,City of Vienna,Civil,WV,54,Wood,107.0,391919N,0813239W,39.32192670000001,-81.54429549999998,,,,,197.0,646.0,Parkersburg,02/19/2008,07/14/2018
44971,1988268,2390664,City of War,Civil,WV,54,McDowell,47.0,371815N,0814048W,37.3041185,-81.6800282,,,,,453.0,1486.0,War,02/19/2008,07/13/2018
44972,1988269,2390665,City of Washington,Civil,DC,11,District of Columbia,1.0,385417N,0770059W,38.9047737,-77.0163027,,,,,20.0,66.0,Washington West,02/19/2008,07/14/2018
44973,1988270,2390666,City of Weirton,Civil,WV,54,Hancock,29.0,402422N,0803401W,40.4060867,-80.5670364,,,,,294.0,965.0,Weirton,02/19/2008,07/14/2018
44974,1988271,2390667,City of Welch,Civil,WV,54,McDowell,47.0,372555N,0813430W,37.4320513,-81.5751035,,,,,476.0,1562.0,Welch,02/19/2008,07/14/2018
44975,1988272,2390668,City of Wellsburg,Civil,WV,54,Brooke,9.0,401652N,0803637W,40.281038,-80.61024509999999,,,,,203.0,666.0,Steubenville East,02/19/2008,07/14/2018
44976,1988273,2390669,City of Westminster,Civil,MD,24,Carroll,13.0,393447N,0770023W,39.57972,-77.00641920000002,,,,,229.0,751.0,New Windsor,02/19/2008,07/14/2018
44977,1988274,2390670,City of Weston,Civil,WV,54,Lewis,41.0,390221N,0802742W,39.0391019,-80.4617494,,,,,309.0,1014.0,Weston,02/19/2008,07/14/2018
44978,1988275,2390671,City of Westover,Civil,WV,54,Monongalia,61.0,393809N,0795804W,39.6357749,-79.967706,,,,,291.0,955.0,Morgantown North,02/19/2008,07/13/2018
44979,1988276,2390672,City of Wheeling,Civil,WV,54,Ohio,69.0,400431N,0804143W,40.0753934,-80.69536550000002,,,,,200.0,656.0,Wheeling,02/19/2008,07/14/2018
44980,1988277,2390673,City of White Sulphur Springs,Civil,WV,54,Greenbrier,25.0,374747N,0801806W,37.7962552,-80.30170090000001,,,,,564.0,1850.0,White Sulphur Springs,02/19/2008,07/13/2018
44981,1988278,2390674,City of Williamson,Civil,WV,54,Mingo,59.0,374027N,0821616W,37.6741021,-82.27107840000002,,,,,212.0,696.0,Williamson,02/19/2008,07/14/2018
44982,1988279,2390675,City of Williamstown,Civil,WV,54,Wood,107.0,392400N,0812709W,39.400044,-81.45241850000002,,,,,192.0,630.0,Marietta,02/19/2008,07/13/2018
44983,1988280,2390676,City of Wilmington,Civil,DE,10,New Castle,3.0,394405N,0753142W,39.7348555,-75.5284413,,,,,3.0,10.0,Wilmington South,02/19/2008,07/14/2018
45735,1989037,2391433,City of Summersville,Civil,WV,54,Nicholas,67.0,381711N,0805027W,38.28648270000001,-80.8409707,,,,,582.0,1909.0,Summersville,02/19/2008,07/13/2018
45997,1990260,2393401,City of Brashear,Civil,MO,29,Adair,1.0,400854N,0922244W,40.1483393,-92.3788419,,,,,266.0,873.0,Brashear,02/27/2008,07/14/2018
45998,1990261,2393402,City of Braymer,Civil,MO,29,Caldwell,25.0,393526N,0934746W,39.5905111,-93.7961233,,,,,236.0,774.0,Braymer,02/27/2008,07/13/2018
45999,1990262,2393403,City of Brayton,Civil,IA,19,Audubon,9.0,413241N,0945549W,41.5448041,-94.9303482,,,,,388.0,1273.0,Exira West,02/27/2008,07/14/2018
46000,1990263,2393404,City of Brazil,Civil,IN,18,Clay,21.0,393124N,0870727W,39.52322279999999,-87.1242708,,,,,198.0,650.0,Brazil East,02/27/2008,07/13/2018
46001,1990264,2393405,City of Breckenridge,Civil,MN,27,Wilkin,167.0,461558N,0963506W,46.2662128,-96.5849895,,,,,294.0,965.0,Wahpeton,02/27/2008,07/14/2018
46002,1990265,2393406,City of Breckenridge,Civil,MO,29,Caldwell,25.0,394541N,0934817W,39.76144229999999,-93.8046491,,,,,282.0,925.0,Breckenridge,02/27/2008,07/14/2018
46003,1990266,2393407,City of Breckenridge Hills,Civil,MO,29,St. Louis,189.0,384257N,0902206W,38.7157313,-90.368365,,,,,190.0,623.0,Clayton,02/27/2008,07/14/2018
46004,1990267,2393408,City of Breda,Civil,IA,19,Carroll,27.0,421102N,0945830W,42.183967,-94.9750461,,,,,414.0,1358.0,Breda,02/27/2008,07/14/2018
46005,1990268,2393409,City of Breese,Civil,IL,17,Clinton,27.0,383650N,0893123W,38.613883,-89.5231161,,,,,138.0,453.0,Breese,02/27/2008,07/14/2018
46006,1990269,2393410,City of Breezy Point,Civil,MN,27,Crow Wing,35.0,463620N,0941253W,46.6054238,-94.2146476,,,,,375.0,1230.0,Pelican Lake,02/27/2008,07/14/2018
46007,1990270,2393411,City of Brentwood,Civil,MO,29,St. Louis,189.0,383710N,0902051W,38.6194644,-90.3475598,,,,,150.0,492.0,Webster Groves,02/27/2008,07/14/2018
46008,1990271,2393412,City of Brewster,Civil,MN,27,Nobles,105.0,434150N,0952752W,43.6972499,-95.4645479,,,,,452.0,1483.0,Brewster,02/27/2008,07/14/2018
46009,1990272,2393413,City of Brewster,Civil,KS,20,Thomas,193.0,392147N,1012238W,39.3630545,-101.3771297,,,,,1044.0,3425.0,Brewster,02/27/2008,07/14/2018
46010,1990273,2393414,City of Bricelyn,Civil,MN,27,Faribault,43.0,433339N,0934847W,43.5607501,-93.8130616,,,,,360.0,1181.0,Bricelyn,02/27/2008,07/13/2018
46011,1990274,2393415,City of Bridgeport,Civil,IL,17,Lawrence,101.0,384234N,0874533W,38.7094195,-87.7590965,,,,,137.0,449.0,Sumner,02/27/2008,07/13/2018
46012,1990275,2393416,City of Bridgeport,Civil,NE,31,Morrill,123.0,413950N,1030547W,41.6639881,-103.0963427,,,,,1117.0,3665.0,Bridgeport,02/27/2008,07/14/2018
46013,1990276,2393417,City of Bridgeton,Civil,MO,29,St. Louis,189.0,384602N,0902539W,38.767152,-90.4276021,,,,,163.0,535.0,Saint Charles,02/27/2008,07/14/2018
46014,1990277,2393418,City of Bridgewater,Civil,IA,19,Adair,1.0,411450N,0944008W,41.2470992,-94.6689384,,,,,381.0,1250.0,Bridgewater,02/27/2008,07/14/2018
46015,1990278,2393419,City of Brighton,Civil,IA,19,Washington,183.0,411029N,0914916W,41.1746979,-91.8212009,,,,,229.0,751.0,Brighton,02/27/2008,07/14/2018
46016,1990279,2393420,City of Bristow,Civil,IA,19,Butler,23.0,424626N,0925429W,42.7738236,-92.9079267,,,,,315.0,1033.0,Dumont North,02/27/2008,07/14/2018
46017,1990280,2393421,City of Britt,Civil,IA,19,Hancock,81.0,430551N,0934811W,43.09749779999999,-93.8031592,,,,,374.0,1227.0,Britt,02/27/2008,07/13/2018
46018,1990281,2393422,City of Bronaugh,Civil,MO,29,Vernon,217.0,374139N,0942805W,37.694184,-94.4681867,,,,,274.0,899.0,Bronaugh,02/27/2008,07/14/2018
46019,1990282,2393423,City of Bronson,Civil,IA,19,Woodbury,193.0,422432N,0961241W,42.4090069,-96.2113577,,,,,337.0,1106.0,Lawton,02/27/2008,07/14/2018
46020,1990283,2393424,City of Bronson,Civil,KS,20,Bourbon,11.0,375345N,0950423W,37.8957612,-95.0731854,,,,,326.0,1070.0,Bronson,02/27/2008,07/14/2018
46021,1990284,2393425,City of Brook Park,Civil,MN,27,Pine,115.0,455654N,0930422W,45.9484278,-93.0728277,,,,,312.0,1024.0,Brook Park,02/27/2008,07/13/2018
46022,1990285,2393426,City of Brookfield,Civil,MO,29,Linn,115.0,394707N,0930438W,39.7853274,-93.0772031,,,,,233.0,764.0,Brookfield,02/27/2008,07/14/2018
46023,1990286,2393427,City of Brooklyn,Civil,IA,19,Poweshiek,157.0,414354N,0922643W,41.731528,-92.4452965,,,,,276.0,906.0,Brooklyn,02/27/2008,07/14/2018
46024,1990287,2393428,City of Brooklyn Center,Civil,MN,27,Hennepin,53.0,450405N,0931858W,45.0681015,-93.3161935,,,,,258.0,846.0,Minneapolis North,02/27/2008,07/14/2018
46025,1990288,2393429,City of Brooklyn Park,Civil,MN,27,Hennepin,53.0,450640N,0932102W,45.11120620000001,-93.3505441,,,,,263.0,863.0,Minneapolis North,02/27/2008,07/14/2018
46026,1990289,2393430,City of Brookport,Civil,IL,17,Massac,127.0,370735N,0883739W,37.1263628,-88.6275337,,,,,103.0,338.0,Metropolis,02/27/2008,07/14/2018
46027,1990290,2393431,City of Brooks,Civil,MN,27,Red Lake,125.0,474859N,0960013W,47.8165146,-96.0035421,,,,,343.0,1125.0,Brooks,02/27/2008,07/14/2018
46028,1990291,2393432,City of Brookston,Civil,MN,27,St. Louis,137.0,465155N,0923608W,46.8653784,-92.602324,,,,,381.0,1250.0,Brookston,02/27/2008,07/14/2018
46029,1990292,2393433,City of Brookville,Civil,OH,39,Montgomery,113.0,395021N,0842503W,39.8392768,-84.4175585,,,,,305.0,1001.0,Brookville,02/27/2008,07/14/2018
46030,1990293,2393434,City of Brookville,Civil,KS,20,Saline,169.0,384625N,0975152W,38.7735574,-97.8645441,,,,,415.0,1362.0,Brookville,02/27/2008,07/14/2018
46031,1990294,2393435,City of Brooten,Civil,MN,27,Stearns,145.0,453001N,0950658W,45.5002022,-95.1160968,,,,,396.0,1299.0,Padua,02/27/2008,07/14/2018
46032,1990295,2393436,City of Browerville,Civil,MN,27,Todd,153.0,460450N,0945153W,46.080673,-94.8645854,,,,,387.0,1270.0,Browerville,02/27/2008,07/14/2018
46033,1990296,2393437,City of Brownell,Civil,KS,20,Ness,135.0,383826N,0994440W,38.6405802,-99.7443524,,,,,738.0,2421.0,Brownell,02/27/2008,07/14/2018
46034,1990297,2393438,City of Browning,Civil,MO,29,Linn,115.0,400205N,0930936W,40.034803,-93.159968,,,,,237.0,778.0,Browning,02/27/2008,07/14/2018
46035,1990298,2393439,City of Browns Valley,Civil,MN,27,Traverse,155.0,453541N,0964958W,45.5946776,-96.8327882,,,,,300.0,984.0,Browns Valley,02/27/2008,07/13/2018
46036,1990299,2393440,City of Brownsdale,Civil,MN,27,Mower,99.0,434425N,0925205W,43.7401522,-92.8679383,,,,,394.0,1293.0,Brownsdale,02/27/2008,07/13/2018
46037,1990300,2393441,City of Brownsville,Civil,MN,27,Houston,55.0,434157N,0911656W,43.6992766,-91.2822798,,,,,216.0,709.0,Brownsville,02/27/2008,07/13/2018
46038,1990301,2393442,City of Brownton,Civil,MN,27,McLeod,85.0,444357N,0942103W,44.732591,-94.35095909999998,,,,,314.0,1030.0,Brownton,02/27/2008,07/13/2018
46039,1990302,2393443,City of Bruno,Civil,MN,27,Pine,115.0,461652N,0924005W,46.2809985,-92.6680552,,,,,349.0,1145.0,Bruno,02/27/2008,07/14/2018
46040,1990303,2393444,City of Brunsville,Civil,IA,19,Plymouth,149.0,424839N,0961600W,42.8109608,-96.2667032,,,,,384.0,1260.0,Brunsville,02/27/2008,07/14/2018
46041,1990304,2393445,City of Brunswick,Civil,MO,29,Chariton,41.0,392532N,0930736W,39.425645,-93.126535,,,,,206.0,676.0,Brunswick West,02/27/2008,07/14/2018
46042,1990305,2393446,City of Buck Grove,Civil,IA,19,Crawford,47.0,415504N,0952342W,41.9178251,-95.3951051,,,,,379.0,1243.0,Dow City,02/27/2008,07/14/2018
46043,1990306,2393447,City of Buckeye,Civil,IA,19,Hardin,83.0,422510N,0932233W,42.419473,-93.3758285,,,,,352.0,1155.0,Buckeye West,02/27/2008,07/14/2018
46044,1990307,2393448,City of Bucklin,Civil,MO,29,Linn,115.0,394701N,0925316W,39.7836535,-92.8878891,,,,,276.0,906.0,Bucklin,02/27/2008,07/13/2018
46045,1990308,2393449,City of Bucklin,Civil,KS,20,Ford,57.0,373256N,0993804W,37.5488231,-99.6344929,,,,,735.0,2411.0,Bucklin,02/27/2008,07/14/2018
46046,1990309,2393450,City of Buckman,Civil,MN,27,Morrison,97.0,455350N,0940538W,45.8973448,-94.0939857,,,,,372.0,1220.0,Pierz,02/27/2008,07/13/2018
46047,1990310,2393451,City of Buckner,Civil,MO,29,Jackson,95.0,390801N,0941134W,39.1335954,-94.1928756,,,,,226.0,741.0,Buckner,02/27/2008,07/14/2018
46048,1990311,2393452,City of Bucyrus,Civil,OH,39,Crawford,33.0,404819N,0825819W,40.8053404,-82.97191640000001,,,,,305.0,1001.0,Bucyrus,02/27/2008,07/13/2018
46049,1990312,2393453,City of Buffalo,Civil,MN,27,Wright,171.0,451046N,0935152W,45.1793806,-93.8644886,,,,,308.0,1010.0,Buffalo East,02/27/2008,07/14/2018
46050,1990313,2393454,City of Buffalo,Civil,IA,19,Scott,163.0,412753N,0904154W,41.4648017,-90.6982147,,,,,160.0,525.0,Andalusia,02/27/2008,07/14/2018
46051,1990314,2393455,City of Buffalo,Civil,MO,29,Dallas,59.0,373840N,0930549W,37.6444274,-93.096948,,,,,351.0,1152.0,Buffalo,02/27/2008,07/14/2018
46052,1990315,2393456,City of Buffalo,Civil,KS,20,Wilson,205.0,374233N,0954149W,37.7091077,-95.6969303,,,,,287.0,942.0,Buffalo,02/27/2008,07/14/2018
46053,1990316,2393457,City of Buffalo Center,Civil,IA,19,Winnebago,189.0,432322N,0935634W,43.3893785,-93.9428458,,,,,361.0,1184.0,Buffalo Center,02/27/2008,07/14/2018
46054,1990317,2393458,City of Buffalo Lake,Civil,MN,27,Renville,129.0,444413N,0943702W,44.7370008,-94.6173131,,,,,327.0,1073.0,Buffalo Lake,02/27/2008,07/13/2018
46055,1990318,2393459,City of Buhl,Civil,MN,27,St. Louis,137.0,472957N,0924610W,47.4992591,-92.7694538,,,,,465.0,1526.0,Buhl,02/27/2008,07/14/2018
46056,1990319,2393460,City of Buhler,Civil,KS,20,Reno,155.0,380818N,0974614W,38.1383928,-97.7705382,,,,,453.0,1486.0,Buhler,02/27/2008,07/14/2018
46057,1990320,2393461,City of Bunceton,Civil,MO,29,Cooper,53.0,384722N,0924757W,38.7894451,-92.799139,,,,,247.0,810.0,Bunceton,02/27/2008,07/13/2018
46058,1990321,2393462,City of Bunker,Civil,MO,29,Dent,65.0,372726N,0911243W,37.4573284,-91.2120135,,,,,421.0,1381.0,Bunker,02/27/2008,07/13/2018
46059,1990322,2393463,City of Bunker Hill,Civil,IL,17,Macoupin,117.0,390230N,0895704W,39.0416305,-89.9511897,,,,,200.0,656.0,Bunker Hill,02/27/2008,07/14/2018
46060,1990323,2393464,City of Bunker Hill,Civil,KS,20,Russell,167.0,385231N,0984156W,38.8752982,-98.6989375,,,,,565.0,1854.0,Dorrance NW,02/27/2008,07/13/2018
46061,1990324,2393465,City of Burbank,Civil,IL,17,Cook,31.0,414440N,0874607W,41.7444198,-87.7685046,,,,,188.0,617.0,Palos Park,02/27/2008,07/14/2018
46062,1990325,2393466,City of Burden,Civil,KS,20,Cowley,35.0,371854N,0964519W,37.3150232,-96.7553595,,,,,419.0,1375.0,Burden,02/27/2008,07/14/2018
46063,1990326,2393467,City of Burdett,Civil,KS,20,Pawnee,145.0,381137N,0993135W,38.1935233,-99.5264516,,,,,646.0,2119.0,Burdett,02/27/2008,07/14/2018
46064,1990327,2393468,City of Burlingame,Civil,KS,20,Osage,139.0,384506N,0955006W,38.7517211,-95.8350472,,,,,328.0,1076.0,Burlingame,02/27/2008,07/13/2018
46065,1990328,2393469,City of Burlington,Civil,IA,19,Des Moines,57.0,404826N,0910729W,40.8071723,-91.1248565,,,,,190.0,623.0,Burlington,02/27/2008,07/13/2018
46066,1990329,2393470,City of Burlington Junction,Civil,MO,29,Nodaway,147.0,402649N,0950404W,40.4470222,-95.067878,,,,,296.0,971.0,Burlington Junction,02/27/2008,07/14/2018
46067,1990330,2393471,City of Burns,Civil,KS,20,Marion,115.0,380523N,0965316W,38.0897263,-96.8877056,,,,,456.0,1496.0,Burns,02/27/2008,07/13/2018
46068,1990331,2393472,City of Burnsville,Civil,MN,27,Dakota,37.0,444553N,0931646W,44.764799,-93.279512,,,,,295.0,968.0,Bloomington,02/27/2008,07/14/2018
46069,1990332,2393473,City of Burr Oak,Civil,KS,20,Jewell,89.0,395212N,0981820W,39.8699663,-98.3055398,,,,,506.0,1660.0,Burr Oak,02/27/2008,07/13/2018
46070,1990333,2393474,City of Burrton,Civil,KS,20,Harvey,79.0,380126N,0974016W,38.0237763,-97.6711475,,,,,443.0,1453.0,Burrton,02/27/2008,07/14/2018
46071,1990334,2393475,City of Burt,Civil,IA,19,Kossuth,109.0,431156N,0941316W,43.1989094,-94.22105390000002,,,,,359.0,1178.0,Burt,02/27/2008,07/13/2018
46072,1990335,2393476,City of Burtrum,Civil,MN,27,Todd,153.0,455157N,0944115W,45.86582,-94.6873612,,,,,389.0,1276.0,Burtrum,02/27/2008,07/14/2018
46073,1990336,2393477,City of Burwell,Civil,NE,31,Garfield,71.0,414648N,0990803W,41.7799808,-99.1341586,,,,,663.0,2175.0,Burwell,02/27/2008,07/13/2018
46074,1990337,2393478,City of Bushnell,Civil,IL,17,McDonough,109.0,403306N,0903016W,40.5517843,-90.5045054,,,,,197.0,646.0,Bushnell West,02/27/2008,07/14/2018
46075,1990338,2393479,City of Bushong,Civil,KS,20,Lyon,111.0,383834N,0961524W,38.6427996,-96.2567348,,,,,422.0,1384.0,Bushong,02/27/2008,07/14/2018
46076,1990339,2393480,City of Bushton,Civil,KS,20,Rice,159.0,383044N,0982346W,38.51227539999999,-98.3960026,,,,,539.0,1768.0,Holyrood,02/27/2008,07/14/2018
46077,1990340,2393481,City of Bussey,Civil,IA,19,Marion,125.0,411221N,0925303W,41.2057508,-92.8842719,,,,,265.0,869.0,Lovilia,02/27/2008,07/14/2018
46078,1990341,2393482,City of Butler,Civil,IN,18,DeKalb,33.0,412539N,0845220W,41.4274451,-84.8721298,,,,,265.0,869.0,Butler East,02/27/2008,07/13/2018
46079,1990342,2393483,City of Butler,Civil,MO,29,Bates,13.0,381535N,0942022W,38.2597869,-94.3393092,,,,,263.0,863.0,Butler,02/27/2008,07/14/2018
46080,1990343,2393484,City of Butterfield,Civil,MN,27,Watonwan,165.0,435731N,0944738W,43.9585985,-94.793932,,,,,362.0,1188.0,Butterfield,02/27/2008,07/14/2018
46081,1990344,2393485,City of Byers,Civil,KS,20,Pratt,151.0,374716N,0985201W,37.7878963,-98.8670554,,,,,611.0,2005.0,Byers,02/27/2008,07/14/2018
46082,1990345,2393486,City of Byrnes Mill,Civil,MO,29,Jefferson,99.0,382622N,0903427W,38.4395628,-90.574194,,,,,182.0,597.0,House Springs,02/27/2008,07/13/2018
46083,1990346,2393487,City of Byron,Civil,IL,17,Ogle,141.0,420738N,0891544W,42.1273027,-89.26211640000002,,,,,219.0,718.0,Seward,02/27/2008,07/14/2018
46084,1990347,2393488,City of Byron,Civil,MN,27,Olmsted,109.0,440217N,0923828W,44.0379279,-92.6410795,,,,,362.0,1188.0,Byron,02/27/2008,07/13/2018
46085,1990348,2393489,City of Cabool,Civil,MO,29,Texas,215.0,370734N,0920612W,37.1261865,-92.1032121,,,,,410.0,1345.0,Cabool NE,02/27/2008,07/13/2018
46086,1990349,2393490,City of Cainsville,Civil,MO,29,Harrison,81.0,402623N,0934629W,40.4398026,-93.7746754,,,,,265.0,869.0,Cainsville,02/27/2008,07/13/2018
46087,1990350,2393491,City of Cairo,Civil,IL,17,Alexander,3.0,370022N,0891055W,37.0061244,-89.18197009999999,,,,,96.0,315.0,Cairo,02/27/2008,07/14/2018
46088,1990351,2393492,City of Calamus,Civil,IA,19,Clinton,45.0,414935N,0904536W,41.8264945,-90.7600146,,,,,213.0,699.0,Wheatland,02/27/2008,07/14/2018
46089,1990352,2393493,City of Caledonia,Civil,MN,27,Houston,55.0,433804N,0913003W,43.6344081,-91.5009198,,,,,352.0,1155.0,Sheldon,02/27/2008,07/13/2018
46090,1990353,2393494,City of Calhoun,Civil,MO,29,Henry,83.0,382806N,0933730W,38.4683728,-93.625104,,,,,238.0,781.0,Calhoun West,02/27/2008,07/14/2018
46091,1990354,2393495,City of California,Civil,MO,29,Moniteau,135.0,383749N,0923400W,38.6303984,-92.5667432,,,,,272.0,892.0,California North,02/27/2008,07/13/2018
46092,1990355,2393496,City of Callao,Civil,MO,29,Macon,121.0,394544N,0923725W,39.7623016,-92.623703,,,,,255.0,837.0,Bevier North,02/27/2008,07/14/2018
46093,1990356,2393497,City of Callaway,Civil,MN,27,Becker,5.0,465855N,0955443W,46.9819861,-95.9119606,,,,,420.0,1378.0,Callaway,02/27/2008,07/14/2018
46094,1990357,2393498,City of Callender,Civil,IA,19,Webster,187.0,422142N,0941744W,42.36161120000001,-94.2955132,,,,,350.0,1148.0,Gowrie,02/27/2008,07/14/2018
46095,1990358,2393499,City of Calmar,Civil,IA,19,Winneshiek,191.0,431052N,0915204W,43.1810588,-91.8678537,,,,,380.0,1247.0,Calmar,02/27/2008,07/13/2018
46096,1990359,2393500,City of Calumet,Civil,MN,27,Itasca,61.0,471911N,0931600W,47.3198078,-93.2666468,,,,,415.0,1362.0,Calumet,02/27/2008,07/14/2018
46097,1990360,2393501,City of Calumet,Civil,IA,19,O'Brien,141.0,425642N,0953305W,42.9449608,-95.5515151,,,,,439.0,1440.0,Sutherland West,02/27/2008,07/14/2018
46098,1990361,2393502,City of Calumet City,Civil,IL,17,Cook,31.0,413634N,0873218W,41.6095242,-87.5384287,,,,,181.0,594.0,Calumet City,02/27/2008,07/14/2018
