,Unnamed: 0,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,county_fips
3080,6130,1704303,"Beach Park village, Illinois",13631,[27169]
3081,23139,4281328,"Washington city, Pennsylvania",13624,[38049]
3082,27469,5320155,"East Wenatchee city, Washington",13624,[56007]
3083,18327,3730720,"Hendersonville city, North Carolina",13620,[42033]
3084,17116,3622315,"East Islip CDP, New York",13616,[39085]
3085,11145,2433400,"Glenn Dale CDP, Maryland",13606,[19025]
3086,12649,2720906,"Fergus Falls city, Minnesota",13606,[12113]
3087,9960,2128486,"Fort Campbell North CDP, Kentucky",13600,[]
3088,2146,611446,"Carpinteria city, California",13593,[35031]
3089,25171,4833560,"Hidalgo city, Texas",13593,[46089]
3090,2945,655380,"Palos Verdes Estates city, California",13591,[34037]
3091,24329,4745100,"McMinnville city, Tennessee",13591,[40037]
3092,6706,1740793,"La Grange Park village, Illinois",13587,[27003]
3093,10355,2206120,"Belle Chasse CDP, Louisiana",13585,[42089]
3094,4329,1219275,"East Milton CDP, Florida",13583,[51019]
3095,12980,2747068,"North Mankato city, Minnesota",13583,[12101]
3096,5774,1556685,"Ocean Pointe CDP, Hawaii",13579,[]
3097,18537,3752260,"Piney Green CDP, North Carolina",13573,[42019]
3098,4978,1275200,"Warrington CDP, Florida",13569,[51067]
3099,24106,4702320,"Athens city, Tennessee",13559,[40013]
3100,4063,1009850,"Brookside CDP, Delaware",13554,[55011]
3101,15799,3341300,"Lebanon city, New Hampshire",13544,[48415]
3102,4388,1225000,"Fruitville CDP, Florida",13541,[51117]
3103,4399,1225987,"Gladeview CDP, Florida",13539,[51111]
3104,17763,3664584,"St. James CDP, New York",13536,[39125]
3105,2489,631393,"Grover Beach city, California",13524,[34041]
3106,19292,3908364,"Brecksville city, Ohio",13522,[18063]
3107,18404,3738040,"Lewisville town, North Carolina",13516,[42007]
3108,11160,2437600,"Havre de Grace city, Maryland",13511,[19049]
3109,22901,4269720,"Sharon city, Pennsylvania",13505,[36103]
3110,13497,2849240,"Moss Point city, Mississippi",13501,[5135]
3111,2919,653714,"Olivehurst CDP, California",13500,[36007]
3112,2110,609780,"California City city, California",13495,[34023]
3113,15726,3268550,"Spring Creek CDP, Nevada",13482,[34007]
3114,14021,2928090,"Grain Valley city, Missouri",13480,[16051]
3115,27753,5355785,"Port Orchard city, Washington",13476,[72005]
3116,19498,3925396,"Englewood city, Ohio",13475,[17167]
3117,410,158896,"Pell City city, Alabama",13465,[29165]
3118,17270,3631896,"Hampton Bays CDP, New York",13457,[39153]
3119,21373,4154325,"Oatfield CDP, Oregon",13457,[2158]
3120,28661,5536250,"Hudson city, Wisconsin",13456,[53053]
3121,27626,5340805,"Lynden city, Washington",13452,[72105]
3122,11186,2443200,"Kemp Mill CDP, Maryland",13445,[19019]
3123,16592,3539940,"Las Vegas city, New Mexico",13445,[48217]
3124,10995,2412150,"California CDP, Maryland",13440,[19033]
3125,4508,1235550,"Jensen Beach CDP, Florida",13438,[51017]
3126,3713,845955,"Lone Tree city, Colorado",13430,[31139]
3127,20824,4048000,"Miami city, Oklahoma",13428,[20205]
3128,25164,4833212,"Henderson city, Texas",13428,[46063]
3129,18641,3763120,"Southern Pines town, North Carolina",13426,[42019]
3130,4315,1217325,"Destin city, Florida",13421,[49053]
3131,22964,4272403,"South Park Township CDP, Pennsylvania",13419,[]
3132,19246,3905130,"Bellefontaine city, Ohio",13418,[18071]
3133,25836,4861568,"Rendon CDP, Texas",13415,[48047]
3134,23320,4504690,"Beaufort city, South Carolina",13413,[5077]
3135,27251,5178688,"Timberlake CDP, Virginia",13413,[55061]
3136,21900,4220352,"Dunmore borough, Pennsylvania",13412,[38033]
3137,3951,933690,"Greenwich CDP, Connecticut",13399,[19147]
3138,2884,651637,"North Auburn CDP, California",13395,[36029]
3139,12470,2707300,"Brainerd city, Minnesota",13394,[13067]
3140,7339,1778929,"Warrenville city, Illinois",13373,[27105]
3141,27104,5155752,"Newington CDP, Virginia",13373,[55115]
3142,22503,4250672,"Montgomeryville CDP, Pennsylvania",13370,[36071]
3143,28975,5573725,"Shorewood village, Wisconsin",13367,[54081]
3144,24454,4769560,"Soddy-Daisy city, Tennessee",13364,[40021]
3145,4740,1254250,"Palmetto city, Florida",13363,[51049]
3146,3212,672506,"Solana Beach city, California",13362,[35039]
3147,2364,622454,"El Sobrante CDP (Contra Costa County), California",13358,[36029]
3148,13121,2758684,"Sauk Rapids city, Minnesota",13354,[12069]
3149,5298,1335716,"Grovetown city, Georgia",13353,[26049]
3150,4660,1247050,"Mount Dora city, Florida",13350,[49043]
3151,2634,639598,"Lakeland Village CDP, California",13343,[34041]
3152,18730,3771460,"Waxhaw town, North Carolina",13343,[42015]
3153,24562,4803216,"Andrews city, Texas",13333,[45083]
3154,3137,668224,"San Marino city, California",13331,[36011]
3155,25964,4866392,"Seabrook city, Texas",13325,[47039]
3156,25420,4843240,"Lockhart city, Texas",13319,[45013]
3157,4643,1245350,"Middleburg CDP, Florida",13316,[51093]
3158,12936,2743774,"Monticello city, Minnesota",13316,[13033]
3159,17865,3671608,"Stony Brook CDP, New York",13308,[39085]
3160,5427,1352192,"Monroe city, Georgia",13298,[26047]
3161,7456,1804114,"Bedford city, Indiana",13292,[24021]
3162,21707,4210464,"Butler city, Pennsylvania",13292,[38045]
3163,4339,1220275,"Elfers CDP, Florida",13291,[51131]
3164,29065,5584350,"Waunakee village, Wisconsin",13284,[53061]
3165,13202,2766460,"Vadnais Heights city, Minnesota",13283,[12105]
3166,11191,2443900,"Kettering CDP, Maryland",13282,[19085]
3167,20299,3980990,"Warrensville Heights city, Ohio",13278,[17103]
3168,25323,4840342,"La Homa CDP, Texas",13260,[45075]
3169,27059,5149784,"Martinsville city, Virginia",13256,[55081]
3170,21418,4164600,"St. Helens city, Oregon",13254,[2170]
3171,24714,4811080,"Buda city, Texas",13253,[46127]
3172,12971,2746042,"New Ulm city, Minnesota",13249,[12131]
3173,27589,5337270,"Lake Forest Park city, Washington",13247,[72113]
3174,7246,1773170,"Streator city, Illinois",13241,[27127]
3175,4152,1202400,"Atlantic Beach city, Florida",13224,[51023]
3176,5747,1542950,"Lahaina CDP, Hawaii",13223,[51187]
3177,4471,1232400,"Homosassa Springs CDP, Florida",13217,[50015]
3178,73,111416,"Calera city, Alabama",13216,[29225]
3179,23558,4553080,"Orangeburg city, South Carolina",13215,[5093]
3180,11574,2546225,"North Adams city, Massachusetts",13211,[18133]
3181,19530,3928014,"Fostoria city, Ohio",13211,[18025]
3182,10959,2406662,"Bensville CDP, Maryland",13208,[]
3183,12391,2700928,"Alexandria city, Minnesota",13203,[12086]
3184,20267,3978932,"University Heights city, Ohio",13201,[18091]
3185,21546,4202896,"Ardmore CDP, Pennsylvania",13193,[38053]
3186,7078,1762783,"Rantoul village, Illinois",13190,[27093]
3187,7364,1780242,"Western Springs village, Illinois",13187,[26153]
3188,19387,3915644,"Clayton city, Ohio",13187,[17107]
3189,2041,606406,"Big Bear City CDP, California",13186,[34027]
3190,25040,4827102,"Four Corners CDP, Texas",13178,[46079]
3191,5281,1332482,"Georgetown CDP, Georgia",13171,[26003]
3192,27498,5323620,"Ferndale city, Washington",13171,[55133]
3193,21795,4214712,"Coatesville city, Pennsylvania",13169,[37091]
3194,2691,641712,"Lindsay city, California",13167,[34027]
3195,5812,1577750,"Waimalu CDP, Hawaii",13158,[51153]
3196,16140,3445480,"Mercerville CDP, New Jersey",13154,[48283]
3197,19864,3951212,"Monfort Heights CDP, Ohio",13154,[18085]
3198,15521,3146030,"South Sioux City city, Nebraska",13145,[40097]
3199,16190,3453850,"Oakland borough, New Jersey",13145,[48233]
3200,13273,2771734,"Worthington city, Minnesota",13142,[12109]
3201,7190,1769524,"Shiloh village, Illinois",13141,[27061]
3202,23153,4282008,"Weigelstown CDP, Pennsylvania",13135,[37091]
3203,1997,603302,"Avenal city, California",13119,[34021]
3204,24630,4807192,"Beeville city, Texas",13117,[45079]
3205,23875,4631060,"Huron city, South Dakota",13116,[1045]
3206,22448,4248360,"Meadville city, Pennsylvania",13105,[37059]
3207,17737,3663319,"Rocky Point CDP, New York",13094,[39087]
3208,16292,3467320,"Short Hills CDP, New Jersey",13092,[48349]
3209,27602,5337920,"Lake Tapps CDP, Washington",13091,[]
3210,9492,2043950,"McPherson city, Kansas",13089,[8013]
3211,10579,2246615,"Luling CDP, Louisiana",13088,[42087]
3212,25947,4865726,"Santa Fe city, Texas",13086,[45003]
3213,2066,607414,"Bonita CDP, California",13082,[35037]
3214,4523,1236300,"Key Biscayne village, Florida",13074,[51107]
3215,16255,3462940,"Ridgefield Park village, New Jersey",13070,[48403]
3216,1180,449270,"New Kingman-Butler CDP, Arizona",13060,[]
3217,1604,530460,"Harrison city, Arkansas",13058,[28153]
3218,29005,5577675,"Stoughton city, Wisconsin",13058,[53075]
3219,17216,3628640,"Geneva city, New York",13048,[39009]
3220,10420,2218650,"Crowley city, Louisiana",13047,[42117]
3221,3614,828745,"Fruita city, Colorado",13039,[31011]
3222,9801,2103628,"Bardstown city, Kentucky",13034,[2290]
3223,27016,5143464,"Lakeside CDP, Virginia",13033,[55077]
3224,15768,3312900,"Claremont city, New Hampshire",13028,[48425]
3225,7096,1764278,"Riverdale village, Illinois",13025,[27031]
3226,7539,1814932,"Connersville city, Indiana",13022,[24025]
3227,7445,1802674,"Auburn city, Indiana",13004,[24029]
3228,9277,2020075,"El Dorado city, Kansas",13003,[8059]
3229,21307,4140350,"La Grande city, Oregon",12999,[1129]
3230,2221,614974,"Commerce city, California",12998,[36009]
3231,27240,5176464,"Sugarland Run CDP, Virginia",12994,[55087]
3232,26981,5139064,"Huntington CDP, Virginia",12992,[55089]
3233,18498,3747000,"Newton city, North Carolina",12991,[42041]
3234,12232,2669020,"Rochester city, Michigan",12987,[12037]
3235,17152,3624515,"Endicott village, New York",12980,[39067]
3236,6671,1738830,"Justice village, Illinois",12973,[27137]
3237,2861,650132,"Muscoy CDP, California",12968,[35025]
3238,11387,2475810,"Summerfield CDP, Maryland",12963,[]
3239,20316,3983090,"West Carrollton city, Ohio",12963,[17117]
3240,22273,4239784,"Kingston borough, Pennsylvania",12959,[38053]
3241,17728,3661665,"Ridge CDP, New York",12958,[39077]
3242,3281,678092,"Tehachapi city, California",12948,[34025]
3243,27820,5365205,"Snoqualmie city, Washington",12944,[56015]
3244,13883,2918253,"Dardenne Prairie city, Missouri",12938,[13321]
3245,27331,5302910,"Artondale CDP, Washington",12937,[72123]
3246,11270,2455400,"New Carrollton city, Maryland",12932,[19063]
3247,20656,4029600,"Glenpool city, Oklahoma",12929,[21081]
3248,17867,3671663,"Stony Point CDP, New York",12920,[39123]
3249,24675,4809556,"Borger city, Texas",12919,[45041]
3250,28281,5475292,"South Charleston city, West Virginia",12902,[53043]
3251,2471,630798,"Grass Valley city, California",12893,[34029]
3252,19594,3932340,"Greenville city, Ohio",12892,[17087]
3253,6597,1734358,"Herrin city, Illinois",12886,[27069]
3254,19762,3945108,"Loveland city, Ohio",12884,[17157]
3255,3859,875640,"Superior town, Colorado",12879,[31107]
3256,16044,3429370,"Hamilton Square CDP, New Jersey",12877,[48237]
3257,10781,2280955,"West Monroe city, Louisiana",12874,[42091]
3258,12947,2744530,"Mounds View city, Minnesota",12872,[13055]
3259,2757,645246,"Malibu city, California",12871,[36033]
3260,28606,5529400,"Glendale city, Wisconsin",12868,[53065]
3261,14244,2946316,"Marshall city, Missouri",12865,[13273]
3262,14477,2963956,"St. Ann city, Missouri",12864,[13261]
3263,25763,4858940,"Port Neches city, Texas",12840,[45001]
3264,25030,4826544,"Forest Hill city, Texas",12831,[46099]
3265,19462,3922456,"Dover city, Ohio",12826,[17193]
3266,6688,1739727,"Kewanee city, Illinois",12808,[27011]
3267,13990,2926182,"Fulton city, Missouri",12807,[13285]
3268,13330,2811100,"Canton city, Mississippi",12800,[6037]
3269,3265,677308,"Sun Village CDP, California",12794,[]
3270,6524,1729639,"Glen Carbon village, Illinois",12776,[26161]
3271,2132,610561,"Camp Pendleton South CDP, California",12770,[]
3272,19240,3904878,"Bedford city, Ohio",12766,[17139]
3273,5198,1321324,"Dallas city, Georgia",12760,[26021]
3274,23423,4528060,"Gaffney city, South Carolina",12756,[5103]
3275,4692,1249600,"North Palm Beach village, Florida",12749,[51143]
3276,6272,1712684,"Chatham village, Illinois",12749,[28017]
3277,18656,3764180,"Spring Lake town, North Carolina",12746,[42011]
3278,27757,5356170,"Prairie Ridge CDP, Washington",12733,[78030]
3279,11543,2537595,"Lynnfield CDP, Massachusetts",12732,[18133]
3280,280,138272,"Jacksonville city, Alabama",12731,[29189]
3281,13408,2829460,"Grenada city, Mississippi",12719,[5139]
3282,16175,3451810,"New Providence borough, New Jersey",12716,[48387]
3283,20345,3985036,"Wickliffe city, Ohio",12712,[18083]
3284,19408,3918350,"Conneaut city, Ohio",12708,[17191]
3285,5163,1316544,"Clarkston city, Georgia",12702,[25027]
3286,3938,919480,"Derby city, Connecticut",12700,[19135]
3287,21119,4082150,"Woodward city, Oklahoma",12687,[20157]
3288,11183,2442875,"Joppatowne CDP, Maryland",12686,[19075]
3289,22582,4253736,"New Kensington city, Pennsylvania",12679,[37163]
3290,9127,2001800,"Andover city, Kansas",12661,[6101]
3291,20064,3964486,"Powell city, Ohio",12658,[18057]
3292,24586,4804504,"Athens city, Texas",12653,[48053]
3293,6819,1747007,"Markham city, Illinois",12649,[28011]
3294,27093,5154144,"Mount Vernon CDP, Virginia",12648,[55021]
3295,6754,1743744,"Lincolnwood village, Illinois",12637,[27033]
3296,5636,1379612,"Vinings CDP, Georgia",12635,[26105]
3297,4407,1226475,"Goldenrod CDP, Florida",12634,[51003]
3298,24303,4740350,"Lakeland city, Tennessee",12623,[40081]
3299,13467,2843280,"McComb city, Mississippi",12620,[6001]
3300,3110,664434,"San Anselmo town, California",12619,[36043]
3301,10606,2250885,"Minden city, Louisiana",12614,[42089]
3302,22852,4267344,"St. Marys city, Pennsylvania",12603,[36075]
3303,20251,3977322,"Trenton city, Ohio",12601,[18061]
3304,4885,1267325,"South Daytona city, Florida",12597,[48501]
3305,355,151096,"Moody city, Alabama",12585,[29153]
3306,1347,479830,"Verde Village CDP, Arizona",12584,[20135]
3307,6262,1712164,"Centralia city, Illinois",12582,[27143]
3308,2495,631708,"Half Moon Bay city, California",12565,[35013]
3309,12369,2688380,"Woodhaven city, Michigan",12565,[8073]
3310,13072,2755186,"Rogers city, Minnesota",12564,[13029]
3311,4049,987140,"Windsor Locks CDP, Connecticut",12563,[19153]
3312,5375,1346356,"Lilburn city, Georgia",12559,[25023]
3313,7005,1757381,"Palos Heights city, Illinois",12545,[27061]
3314,16386,3482423,"Woodland Park borough, New Jersey",12542,[48339]
3315,23563,4554535,"Parker CDP, South Carolina",12540,[5125]
3316,8200,1907480,"Boone city, Iowa",12538,[22051]
3317,3849,873825,"Steamboat Springs city, Colorado",12520,[31027]
3318,6415,1722736,"Effingham city, Illinois",12517,[27067]
3319,4296,1216062,"Cypress Lake CDP, Florida",12505,[50007]
3320,7399,1782530,"Winnetka village, Illinois",12504,[27037]
3321,28893,5563525,"Plover village, Wisconsin",12494,[54061]
3322,514,174352,"Sylacauga city, Alabama",12492,[29213]
3323,10621,2252425,"Moss Bluff CDP, Louisiana",12491,[42081]
3324,27593,5337420,"Lakeland North CDP, Washington",12487,[]
3325,10998,2412400,"Cambridge city, Maryland",12484,[19087]
3326,4476,1232825,"Hudson CDP, Florida",12477,[48505]
3327,17768,3664842,"Salisbury CDP, New York",12474,[39137]
3328,162,124568,"Eufaula city, Alabama",12467,[29135]
3329,1710,544180,"Marion city, Arkansas",12467,[29019]
3330,29048,5582600,"Verona city, Wisconsin",12465,[54107]
3331,4752,1254725,"Panama City Beach city, Florida",12461,[51059]
3332,6268,1712476,"Channahon village, Illinois",12455,[28011]
3333,276,137864,"Irondale city, Alabama",12453,[29115]
3334,16257,3463150,"Ringwood borough, New Jersey",12451,[48371]
3335,3595,826270,"Federal Heights city, Colorado",12449,[31061]
3336,25472,4845120,"Lumberton city, Texas",12449,[48041]
3337,2466,630658,"Grand Terrace city, California",12439,[34029]
3338,21803,4215328,"Colonial Park CDP, Pennsylvania",12438,[36119]
3339,25113,4830806,"Greatwood CDP, Texas",12437,[46077]
3340,17577,3653264,"North Merrick CDP, New York",12436,[39009]
3341,10346,2205175,"Bayou Blue CDP, Louisiana",12434,[]
3342,26195,4877196,"Wells Branch CDP, Texas",12431,[45077]
3343,21726,4211348,"Carnot-Moon CDP, Pennsylvania",12430,[38081]
3344,28582,5526675,"Fort Atkinson city, Wisconsin",12429,[53061]
3345,25076,4829168,"Gatesville city, Texas",12426,[47017]
3346,17639,3656660,"Patchogue village, New York",12425,[39059]
3347,21198,4115550,"Cornelius city, Oregon",12423,[1125]
3348,19516,3927104,"Finneytown CDP, Ohio",12413,[18063]
3349,5025,1278000,"Wilton Manors city, Florida",12407,[51075]
3350,20358,3985792,"Wilmington city, Ohio",12396,[18021]
3351,29200,5633740,"Green River city, Wyoming",12396,[48479]
3352,27274,5182371,"Wakefield CDP, Virginia",12393,[55073]
3353,17880,3673352,"Terryville CDP, New York",12379,[39099]
3354,6949,1753871,"Northlake city, Illinois",12376,[27079]
3355,2660,640438,"Larkspur city, California",12367,[34027]
3356,11894,2626360,"Escanaba city, Michigan",12364,[12015]
3357,10319,2200100,"Abbeville city, Louisiana",12350,[42071]
3358,2755,645120,"Magalia CDP, California",12346,[35043]
3359,4549,1238262,"Lakeland Highlands CDP, Florida",12345,[48491]
3360,25761,4858916,"Port Lavaca city, Texas",12331,[48067]
3361,18192,3716400,"Davidson town, North Carolina",12325,[42051]
3362,9583,2053550,"Ottawa city, Kansas",12321,[8063]
3363,12141,2657100,"New Baltimore city, Michigan",12315,[12021]
3364,3526,813590,"Cherry Creek CDP, Colorado",12310,[31045]
3365,15081,3103390,"Beatrice city, Nebraska",12309,[41023]
3366,13320,2808820,"Brookhaven city, Mississippi",12289,[6029]
3367,3596,826600,"Firestone town, Colorado",12282,[31093]
3368,27105,5155758,"Newington Forest CDP, Virginia",12282,[]
3369,5087,1304896,"Bainbridge city, Georgia",12280,[25009]
3370,5013,1277075,"Westwood Lakes CDP, Florida",12273,[]
3371,4769,1256500,"Pine Castle CDP, Florida",12270,[49043]
3372,15978,3419840,"Eatontown borough, New Jersey",12258,[48389]
3373,24410,4760280,"Portland city, Tennessee",12258,[40007]
3374,25085,4829840,"Glenn Heights city, Texas",12257,[46059]
3375,4890,1267550,"South Miami city, Florida",12255,[51089]
3376,1736,547390,"Mountain Home city, Arkansas",12253,[28143]
3377,24343,4748360,"Middle Valley CDP, Tennessee",12252,[40043]
3378,5043,1279175,"Yulee CDP, Florida",12244,[50001]
3379,16067,3432415,"Holiday City-Berkeley CDP, New Jersey",12242,[]
3380,12984,2747221,"North St. Paul city, Minnesota",12241,[12071]
3381,11597,2552144,"Palmer Town city, Massachusetts",12237,[]
3382,20603,4023500,"Elk City city, Oklahoma",12236,[20209]
3383,16305,3468460,"Somerville borough, New Jersey",12234,[48293]
3384,7995,1871828,"Speedway town, Indiana",12229,[24015]
3385,20523,4014200,"Choctaw city, Oklahoma",12228,[21001]
3386,2773,646170,"Marysville city, California",12225,[35051]
3387,4429,1228175,"Gulfport city, Florida",12222,[50003]
3388,29010,5577975,"Suamico village, Wisconsin",12222,[54075]
3389,1024,415500,"Coolidge city, Arizona",12221,[20123]
3390,16252,3462430,"Red Bank borough, New Jersey",12220,[48367]
3391,14645,2978928,"West Plains city, Missouri",12218,[13131]
3392,23580,4558030,"Port Royal town, South Carolina",12218,[5057]
3393,10585,2248225,"Mandeville city, Louisiana",12215,[42073]
3394,16053,3430420,"Hasbrouck Heights borough, New Jersey",12205,[48309]
3395,11403,2478650,"Travilah CDP, Maryland",12204,[19007]
3396,90,114104,"Chelsea city, Alabama",12199,[29115]
3397,28891,5563250,"Platteville city, Wisconsin",12194,[54107]
3398,12230,2668880,"Riverview city, Michigan",12192,[8101]
3399,17285,3632754,"Haverstraw village, New York",12181,[39051]
3400,9771,2079950,"Winfield city, Kansas",12180,[6111]
3401,1478,512820,"Centerton city, Arkansas",12178,[29095]
3402,16885,3603408,"Babylon village, New York",12177,[39061]
3403,11661,2573930,"Webster CDP, Massachusetts",12175,[18149]
3404,23489,4539785,"Lake Wylie CDP, South Carolina",12170,[5081]
3405,15980,3420020,"Edgewater borough, New Jersey",12165,[48293]
3406,7735,1841535,"Lake Station city, Indiana",12157,[23025]
3407,13340,2814260,"Cleveland city, Mississippi",12157,[6011]
3408,4364,1222975,"Florida City city, Florida",12149,[49043]
3409,26804,5113403,"Cascades CDP, Virginia",12132,[]
3410,1961,601458,"Alum Rock CDP, California",12128,[34025]
3411,16693,3559260,"Portales city, New Mexico",12123,[48183]
3412,20879,4055150,"Okmulgee city, Oklahoma",12123,[20185]
3413,26580,4982930,"West Haven city, Utah",12109,[17049]
3414,27019,5144048,"Lansdowne CDP, Virginia",12109,[]
3415,16263,3463900,"Robertsville CDP, New Jersey",12099,[48401]
3416,11239,2451587,"Mays Chapel CDP, Maryland",12097,[19095]
3417,19276,3907300,"Blue Ash city, Ohio",12096,[18089]
3418,4563,1239062,"Lakewood Park CDP, Florida",12090,[49047]
3419,19188,3901798,"Amherst city, Ohio",12086,[17169]
3420,11285,2458275,"Ocean Pines CDP, Maryland",12085,[19065]
3421,25046,4827420,"Freeport city, Texas",12082,[48047]
3422,28382,5504625,"Baraboo city, Wisconsin",12080,[54063]
3423,28432,5510375,"Brown Deer village, Wisconsin",12076,[53057]
3424,5815,1578500,"Waimea CDP (Hawaii County), Hawaii",12064,[51185]
3425,17103,3621105,"Dunkirk city, New York",12064,[39009]
3426,25847,4861892,"Richmond city, Texas",12063,[46117]
3427,7651,1829718,"Greensburg city, Indiana",12056,[24001]
3428,23296,4472500,"Valley Falls CDP, Rhode Island",12056,[8071]
3429,9131,2002300,"Arkansas City city, Kansas",12055,[8067]
3430,29183,5625620,"Evanston city, Wyoming",12054,[48439]
3431,1334,477035,"Tucson Estates CDP, Arizona",12047,[20115]
3432,7054,1761015,"Pontiac city, Illinois",12047,[27053]
3433,19975,3957260,"Norton city, Ohio",12038,[18033]
3434,16602,3542320,"Los Alamos CDP, New Mexico",12035,[48217]
3435,4541,1237775,"Lake City city, Florida",12033,[51099]
3436,7510,1811062,"Cedar Lake town, Indiana",12024,[23031]
3437,27146,5163768,"Poquoson city, Virginia",12022,[55027]
3438,17588,3653792,"North Wantagh CDP, New York",12019,[39099]
3439,11289,2459325,"Overlea CDP, Maryland",12014,[19029]
3440,10229,2170086,"Shepherdsville city, Kentucky",12006,[4027]
3441,11820,2616160,"Clawson city, Michigan",12006,[12039]
3442,8058,1880504,"Washington city, Indiana",11999,[24003]
3443,16663,3552750,"North Valley CDP, New Mexico",11999,[48157]
3444,2531,634302,"Home Gardens CDP, California",11997,[35013]
3445,25828,4861196,"Red Oak city, Texas",11993,[46005]
3446,14308,2951572,"Neosho city, Missouri",11983,[13181]
3447,2418,625296,"Fortuna city, California",11981,[36007]
3448,17515,3649066,"Mount Sinai CDP, New York",11976,[39025]
3449,12536,2712160,"Cloquet city, Minnesota",11965,[12083]
3450,16027,3426640,"Glen Rock borough, New Jersey",11962,[48377]
3451,4352,1222175,"Fernandina Beach city, Florida",11957,[50025]
3452,10790,2283335,"Youngsville city, Louisiana",11950,[42111]
3453,19315,3910030,"Bucyrus city, Ohio",11950,[17171]
3454,23463,4535890,"Irmo town, South Carolina",11950,[5107]
3455,20136,3969834,"Salem city, Ohio",11939,[17125]
3456,16017,3425200,"Freehold borough, New Jersey",11938,[48259]
3457,11213,2446725,"Lexington Park CDP, Maryland",11937,[19081]
3458,21248,4129000,"Gladstone city, Oregon",11936,[1129]
3459,4464,1231350,"Holly Hill city, Florida",11922,[50011]
3460,13871,2917218,"Crestwood city, Missouri",11921,[13199]
3461,7771,1845990,"Madison city, Indiana",11920,[23031]
3462,13297,2803980,"Bay St. Louis city, Mississippi",11918,[6029]
3463,13960,2924094,"Festus city, Missouri",11910,[13285]
3464,23470,4536430,"James Island town, South Carolina",11908,[]
3465,21094,4079450,"Weatherford city, Oklahoma",11894,[20163]
3466,3170,670588,"Scotts Valley city, California",11892,[36003]
3467,3482,806172,"Berkley CDP, Colorado",11868,[31009]
3468,27567,5335065,"Kelso city, Washington",11864,[72121]
3469,7047,1760352,"Plano city, Illinois",11863,[27105]
3470,20677,4031750,"Guymon city, Oklahoma",11859,[20179]
3471,14250,2946640,"Maryville city, Missouri",11855,[13157]
3472,10363,2208150,"Bogalusa city, Louisiana",11852,[42085]
3473,4868,1265385,"Shady Hills CDP, Florida",11850,[49003]
3474,5842,1607840,"Blackfoot city, Idaho",11850,[19169]
3475,297,141968,"Leeds city, Alabama",11847,[29177]
3476,16416,3505220,"Artesia city, New Mexico",11842,[48141]
3477,2193,613882,"Clayton city, California",11838,[34035]
3478,4612,1242850,"Mango CDP, Florida",11836,[51105]
3479,18638,3762520,"Smithfield town, North Carolina",11824,[42043]
3480,2635,639612,"Lake Los Angeles CDP, California",11820,[35001]
3481,11205,2445825,"Largo CDP, Maryland",11805,[19075]
3482,27232,5175702,"Stone Ridge CDP, Virginia",11803,[]
3483,15833,3369940,"Somersworth city, New Hampshire",11797,[48419]
3484,2601,638562,"Kingsburg city, California",11794,[34021]
3485,16007,3423910,"Florham Park borough, New Jersey",11792,[48309]
3486,4513,1235890,"Jupiter Farms CDP, Florida",11787,[]
3487,16357,3476730,"Wanaque borough, New Jersey",11782,[48375]
3488,7170,1768081,"Schiller Park village, Illinois",11779,[27051]
3489,21370,4153988,"Oak Hills CDP, Oregon",11779,[1129]
3490,9441,2038650,"Lansing city, Kansas",11771,[8041]
3491,4413,1226950,"Goulds CDP, Florida",11768,[49013]
3492,19533,3928476,"Franklin city, Ohio",11768,[17117]
3493,27672,5346125,"Minnehaha CDP, Washington",11767,[72111]
3494,5522,1365044,"Richmond Hill city, Georgia",11766,[26125]
3495,5771,1553900,"Nanakuli CDP, Hawaii",11757,[]
3496,13216,2767432,"Waconia city, Minnesota",11751,[12097]
3497,24415,4761960,"Red Bank city, Tennessee",11744,[40081]
3498,19234,3904500,"Beachwood city, Ohio",11743,[17119]
3499,1340,478540,"Vail CDP, Arizona",11735,[20111]
3500,27405,5311825,"Cheney city, Washington",11735,[72121]
3501,12603,2717486,"East Bethel city, Minnesota",11733,[13121]
3502,16036,3428650,"Guttenberg town, New Jersey",11733,[48377]
3503,2510,633056,"Healdsburg city, California",11721,[35013]
3504,3864,877235,"The Pinery CDP, Colorado",11720,[31099]
3505,2294,619220,"Diamond Springs CDP, California",11717,[35041]
3506,19781,3945976,"Macedonia city, Ohio",11715,[17163]
3507,13761,2908398,"Bridgeton city, Missouri",11712,[13199]
3508,17485,3647306,"Miller Place CDP, New York",11709,[39151]
3509,16134,3444430,"Martinsville CDP, New Jersey",11707,[48289]
3510,16355,3476490,"Wallington borough, New Jersey",11701,[48239]
3511,16340,3475020,"Upper Montclair CDP, New Jersey",11696,[48331]
3512,12281,2675100,"South Lyon city, Michigan",11695,[12033]
3513,20153,3971416,"Seven Hills city, Ohio",11694,[18029]
3514,26874,5123392,"Dranesville CDP, Virginia",11690,[55057]
3515,11110,2429000,"Forestville CDP, Maryland",11689,[19051]
3516,10618,2252040,"Morgan City city, Louisiana",11685,[42071]
3517,13112,2758036,"St. Peter city, Minnesota",11682,[12095]
3518,24104,4701740,"Arlington town, Tennessee",11678,[40055]
3519,27926,5379590,"Woodinville city, Washington",11675,[56037]
3520,27483,5322045,"Enumclaw city, Washington",11670,[56013]
3521,13327,2810140,"Byram city, Mississippi",11660,[5133]
3522,16260,3463360,"River Edge borough, New Jersey",11648,[48369]
